file,workflow,role,monthly_hours_low,monthly_hours_high,effort_steps,automated_steps,cadence_only_steps,qualitative_steps,elapsed_days_low,elapsed_days_high,per_unit_rates,live_or_dormant,dormant_capabilities
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4350,Garden Ops,0.00,0.00,0,0,1,2,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4350,HR,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4350,L&D,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4350,Sales Enablement,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4350,Store Ops,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4351,Cashier,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4351,Garden Staff,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4351,Inventory,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4351,POS,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4352,Customer Service,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4352,Finance,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4352,Garden Buyer,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4352,Garden Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.2-in-store-garden-center-care-merchandising-and-sell-through.md,W4352,Returns,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4353,Finance,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4353,Garden Ops,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4353,Garden Staff,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4353,Inventory,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4353,LP,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4354,Finance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4354,Garden Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4354,Marketing,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4354,Pricing,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4354,RA,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4355,ESG,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4355,Garden Ops,0.00,0.00,0,0,0,2,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4355,Sustainability,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4355,Waste,0.00,0.00,0,0,0,2,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4356,Compliance,0.00,0.00,0,0,0,2,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4356,Garden Ops,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4356,Garden Staff,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4356,HSE,0.00,0.00,0,0,0,2,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4357,Compliance,0.00,0.00,0,0,2,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4357,Customs,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4357,Garden Buyer,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4357,Garden Ops,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4357,Legal,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4357,Quality,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4358,Finance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4358,Garden Ops,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4358,Garden Staff,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4358,Inventory,0.00,0.00,0,0,2,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4358,LP,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4359,Analytics,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4359,Finance,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4359,Garden Buyer,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4359,Garden Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4359,Merch,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4359,Strategy,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4360,ESG,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4360,Garden Buyer,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4360,Leadership,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4360,Marketing,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4360,Sourcing,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-145-garden-center-live-goods-and-plant-nursery/PA-145.3-live-goods-shrink-markdown-compliance-and-analytics.md,W4360,Sustainability,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4361,CX,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4361,Head of Service Quality,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4361,Service Quality,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4361,Store Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4362,CX,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4362,HR,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4362,Sales Enablement,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4362,Service Quality,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4362,Store Ops,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4363,Risk,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4363,Service Quality,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4363,Vendor,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4364,Finance,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4364,HR,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4364,Service Quality,0.00,0.00,0,0,2,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4364,Store Ops,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4364,Strategy,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4365,Audit,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4365,Ethics,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4365,Legal,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4365,Risk,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4365,Service Quality,0.00,0.00,0,0,2,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4366,Finance,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4366,Legal,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4366,Privacy,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4366,Procurement,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4366,Risk,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4366,Service Quality,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4367,Compliance,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4367,DPO,0.00,0.00,0,0,1,2,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4367,Legal,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4367,Service Quality,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4367,Vendor,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4368,BI,0.00,0.00,0,0,2,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4368,EA,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4368,IT,0.00,0.00,0,0,2,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4368,Privacy,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.1-service-quality-assurance-strategy-standards-and-design.md,W4368,Service Quality,0.00,0.00,0,0,1,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.2-mystery-shopping-service-audit-and-measurement-operations.md,W4369,Service Quality,0.00,0.00,0,0,2,1,0.0,0.0,,live,
01-model-company/workflows/VS-146-customer-mystery-shopping-and-service-quality-assurance/PA-146.2-mystery-shopping-service-audit-and-measurement-operations.md,W4369,Vendor,0.00,0.00,0,0,2,1,0.0,0.0,,live,
